ID,Severity,date/time,Start_Time,End_Time,lat,lon,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2589,2,4/26/2016 15:35,4/26/2016 15:35,4/26/2016 21:35,37.761857,-122.405846,37.761845,-122.405853,0.001,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,4/26/2016 15:53,64.9,,47,30.05,10,West,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2590,2,4/26/2016 15:41,4/26/2016 15:41,4/26/2016 21:41,37.449403,-122.123391,37.452829,-122.127686,0.334,Between Embarcadero Rd/Exit 402 and CA-109/University Ave/Exit 403 - Accident.,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,4/26/2016 15:47,66.2,,49,30.05,10,NW,18.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2591,2,4/26/2016 15:42,4/26/2016 15:42,4/26/2016 21:42,37.40794,-122.0043,37.41022,-121.99372,0.602,At Caribbean Dr/Lawrence Expy - Accident.,,Southbay Fwy,R,Sunnyvale,Santa Clara,CA,94089,US,US/Pacific,KNUQ,4/26/2016 15:56,66.9,,36,30.06,10,NW,15,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2592,2,4/26/2016 15:48,4/26/2016 15:48,4/26/2016 21:48,37.9044,-122.515689,37.901396,-122.515927,0.208,At CA-131/Blithedale Ave/Tiburon B - Accident.,,US-101 S,R,Mill Valley,Marin,CA,94941,US,US/Pacific,KDVO,4/26/2016 15:55,66.2,,46,30.04,,WSW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2593,2,4/26/2016 15:49,4/26/2016 15:49,4/26/2016 21:49,37.667689,-121.035077,37.667688,-121.035075,0,At N Carpenter Rd/W Briggsmore Ave - Accident.,,CA-99 S,R,Modesto,Stanislaus,CA,95350,US,US/Pacific,KMOD,4/26/2016 15:53,73,,25,29.99,10,NNW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2594,2,4/26/2016 17:08,4/26/2016 17:08,4/26/2016 23:08,37.66013,-122.10392,37.65828,-122.10299,0.138,Ramp to Exit 28 - Accident.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,4/26/2016 16:54,62.1,,56,30.09,10,West,18.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2595,2,4/26/2016 17:12,4/26/2016 17:12,4/26/2016 23:12,37.53201,-122.00654,37.52826,-121.9996,0.46,At Mowry Ave - Accident.,,Nimitz Fwy S,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,4/26/2016 17:47,62.6,,52,30.05,10,West,18.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2596,2,4/26/2016 17:25,4/26/2016 17:25,4/26/2016 23:25,38.63791,-121.41734,38.63726,-121.40575,0.627,At Winters St - Accident.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,4/26/2016 17:15,71.6,,23,29.98,10,SSE,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2597,3,4/26/2016 17:47,4/26/2016 17:47,4/26/2016 23:47,37.39193,-122.16864,37.38844,-122.15825,0.619,At Page Mill Rd - Accident.,,I-280 S,R,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,4/26/2016 17:56,62.1,,43,30.08,10,NW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2598,2,4/26/2016 17:49,4/26/2016 17:49,4/26/2016 23:49,37.826351,-122.289193,37.826351,-122.289185,0,At Cypress St - Accident.,,I-580 E,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,4/26/2016 17:53,62.1,,52,30.05,10,West,20.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2599,2,4/26/2016 18:17,4/26/2016 18:17,4/27/2016 0:17,37.38665,-121.90556,37.37793,-121.90351,0.613,At Brokaw Rd - Accident.,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,4/26/2016 17:53,64,,46,30.06,10,NW,19.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2600,3,4/26/2016 18:19,4/26/2016 18:19,4/27/2016 0:19,37.32876,-121.89563,37.32344,-121.8922,0.413,At I-280/Junipero Serra Fwy/Exit 5 - Accident.,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,4/26/2016 17:53,64,,46,30.06,10,NW,19.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2601,3,4/26/2016 18:37,4/26/2016 18:37,4/27/2016 0:37,37.670334,-122.110291,37.668823,-122.109316,0.117,At A St - Accident.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,4/26/2016 18:54,57,,64,30.07,10,West,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2602,2,4/26/2016 18:50,4/26/2016 18:50,4/27/2016 0:50,37.69929,-121.84826,37.70261,-121.85046,0.259,At El Charro Rd/Fallon Rd - Accident.,,El Charro Rd,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,4/26/2016 18:53,59,,58,30.03,10,WSW,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2603,2,4/26/2016 19:16,4/26/2016 19:16,4/27/2016 1:16,37.41152,-122.07663,37.4118,-122.07733,0.043,At Shoreline Blvd - Accident.,,Norman Y Mineta Hwy,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,4/26/2016 18:56,59,,41,30.07,10,NW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2604,3,4/26/2016 19:53,4/26/2016 19:53,4/27/2016 1:53,38.10683,-122.22955,38.11289,-122.22971,0.419,At Tennessee St - Accident.,,I-80 E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,4/26/2016 19:54,55,,67,29.99,10,West,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2605,2,4/26/2016 20:49,4/26/2016 20:49,4/27/2016 2:49,38.71433,-121.3922,38.71445,-121.3922,0.008,At Center Court Ln - Accident.,7998, Watt Ave,R,Antelope,Sacramento,CA,95843,US,US/Pacific,KMCC,4/26/2016 20:55,62.6,,52,29.98,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-2606,2,4/26/2016 20:50,4/26/2016 20:50,4/27/2016 2:50,37.15736,-121.65698,37.14869,-121.64858,0.757,At Cochrane Rd/Exit 367 - Accident.,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,4/26/2016 20:55,55.4,,100,30.08,10,WNW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2607,2,4/27/2016 0:27,4/27/2016 0:27,4/27/2016 6:27,37.19304,-121.99414,37.18943,-121.99236,0.268,At Bear Creek Rd - Accident.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,4/27/2016 0:53,53.1,,61,30.08,10,NW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2608,2,4/27/2016 3:15,4/27/2016 3:15,4/27/2016 9:15,38.64319,-121.435,38.64154,-121.42536,0.533,At Marysville Blvd/Raley Blvd - Accident.,,I-80 E,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,4/27/2016 3:15,50,,71,29.97,10,SE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2609,3,4/27/2016 3:13,4/27/2016 3:13,4/27/2016 9:13,37.99671,-121.78951,37.9953,-121.78126,0.46,At CA-4/California Delta Hwy - Accident.,,CA-4 E,R,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,4/27/2016 2:53,52,,57,29.96,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2610,3,4/27/2016 5:05,4/27/2016 5:05,4/27/2016 11:05,37.7721,-122.22485,37.76441,-122.21739,0.67,At High St - Accident.,,Nimitz Fwy S,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,4/27/2016 4:53,55,,77,30,10,West,20.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2611,2,4/27/2016 5:08,4/27/2016 5:08,4/27/2016 11:08,37.83092,-121.28849,37.82219,-121.29183,0.63,At Lathrop Rd - Accident. Left lane blocked.,,I-5 S,R,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,4/27/2016 4:55,51.1,,74,29.96,10,WSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2612,2,4/27/2016 6:04,4/27/2016 6:04,4/27/2016 12:04,37.32939,-121.84177,37.33808,-121.85034,0.763,At Story Rd - Accident.,,US-101 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,4/27/2016 6:47,51.8,,76,30.03,8,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2613,3,4/27/2016 6:04,4/27/2016 6:04,4/27/2016 12:04,37.70169,-121.88288,37.70174,-121.89099,0.443,At Hacienda Dr - Accident.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,4/27/2016 6:11,50,,83,29.98,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2614,2,4/27/2016 6:39,4/27/2016 6:39,4/27/2016 12:39,37.70186,-121.90237,37.70195,-121.91167,0.508,At Dougherty Rd/Hopyard Rd - Accident. Left lane blocked.,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,4/27/2016 6:50,51.8,,82,29.97,10,SW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2615,2,4/27/2016 7:17,4/27/2016 7:17,4/27/2016 13:17,37.37351,-121.92644,37.37503,-121.93288,0.369,At CA-87/Guadalupe Pky - Accident. Center lane blocked.,,US-101 N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,4/27/2016 6:53,53.1,,69,30.01,10,SE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2616,2,4/27/2016 7:26,4/27/2016 7:26,4/27/2016 13:26,37.85515,-122.02963,37.84785,-122.02789,0.513,At Stone Valley Rd - Accident.,,I-680 S,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,4/27/2016 7:29,55,,67,29.96,10,South,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2617,3,4/27/2016 7:31,4/27/2016 7:31,4/27/2016 13:31,37.816784,-122.270169,37.823573,-122.268202,0.481,Between 18th St and CA-24 - Accident.,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94612,US,US/Pacific,KOAK,4/27/2016 7:38,55.9,,77,29.98,10,West,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2618,2,4/27/2016 7:58,4/27/2016 7:58,4/27/2016 13:58,38.64364,-121.10885,38.64304,-121.12191,0.706,At E Bidwell St/Scott Rd/Exit 27 - Accident. Carpool lane blocked.,,El Dorado Fwy W,R,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,4/27/2016 7:45,50,,71,29.94,10,SE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2619,2,4/27/2016 8:01,4/27/2016 8:01,4/27/2016 14:01,37.71951,-122.44822,37.71974,-122.44819,0.016,At Geneva Ave - Accident. Right lane blocked.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,4/27/2016 7:56,53.1,,89,29.98,10,Variable,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2620,2,4/27/2016 8:14,4/27/2016 8:14,4/27/2016 14:14,37.89739,-122.07127,37.89097,-122.06118,0.707,At CA-24/Olympic Blvd - Accident. Right lane blocked.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,4/27/2016 7:53,55.9,,69,29.92,10,South,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2621,2,4/27/2016 8:09,4/27/2016 8:09,4/27/2016 14:09,38.64157,-121.46269,38.64119,-121.45184,0.586,At Norwood Ave - Accident. Left lane blocked.,,I-80 W,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,4/27/2016 8:15,53.6,,54,29.95,10,SSE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2622,2,4/27/2016 8:18,4/27/2016 8:18,4/27/2016 14:18,37.27901,-121.80648,37.2818,-121.80827,0.216,At Hellyer Ave - Accident. Left lane blocked.,,US-101 N,R,San Jose,Santa Clara,CA,95138,US,US/Pacific,KRHV,4/27/2016 8:47,57.2,,77,30,10,Variable,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2623,2,4/27/2016 8:21,4/27/2016 8:21,4/27/2016 14:21,38.7198,-121.29566,38.72866,-121.28588,0.808,At Auburn Blvd/Riverside Ave - Accident.,,I-80 E,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,4/27/2016 8:15,53.6,,54,29.95,10,SSE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2624,2,4/27/2016 8:42,4/27/2016 8:42,4/27/2016 14:42,37.32316,-122.04994,37.33536,-122.05844,0.964,At I-280/Junipero Serra Fwy - Accident. Carpool lane blocked.,,Norman Y Mineta Hwy,R,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,4/27/2016 8:56,57,,64,29.99,10,SSE,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2625,2,4/27/2016 9:06,4/27/2016 9:06,4/27/2016 15:06,37.8462,-122.486705,37.845087,-122.486402,0.079,At Waldo Tunnel - Accident. Left lane blocked.,,US-101 S,R,Sausalito,Marin,CA,94965,US,US/Pacific,KSFO,4/27/2016 8:56,54,,86,29.96,8,East,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2626,2,4/27/2016 9:01,4/27/2016 9:01,4/27/2016 15:01,37.884893,-122.308946,37.88312,-122.308554,0.124,At I-80/I-580 Northern Split - Accident. Right lane blocked.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,4/27/2016 8:53,57,,77,29.98,8,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2627,3,4/27/2016 9:01,4/27/2016 9:01,4/27/2016 15:01,37.798603,-122.274759,37.799151,-122.276251,0.09,At 5th St/Adeline St/Market St - Accident.,526, Broadway,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,4/27/2016 8:53,57,,77,29.98,8,Variable,3.5,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2628,2,4/27/2016 9:19,4/27/2016 9:19,4/27/2016 15:19,38.27653,-122.89998,38.31643,-122.89652,2.763,At Valley Ford Rd - Overturned vehicle. Right lane blocked.,28999, State Route 1,L,Petaluma,Marin,CA,94952,US,US/Pacific,KO69,4/27/2016 9:15,50,,100,29.98,3,NNW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2629,2,4/27/2016 9:32,4/27/2016 9:32,4/27/2016 15:32,38.47362,-122.895429,38.473621,-122.895598,0.009,At Hidden Lake Rd - Accident.,6795, Highway 116,L,Forestville,Sonoma,CA,95436-9691,US,US/Pacific,KSTS,4/27/2016 9:53,50,,89,29.94,10,North,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2630,2,4/27/2016 9:53,4/27/2016 9:53,4/27/2016 15:53,37.92643,-122.06079,37.924,-122.06112,0.169,At Treat Blvd - Accident. Left lane blocked.,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,4/27/2016 9:53,60.1,,69,29.9,10,SW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2631,2,4/27/2016 10:31,4/27/2016 10:31,4/27/2016 16:31,38.81677,-121.18914,38.81461,-121.19172,0.204,At Horseshoe Bar Rd - Accident. Left lane blocked.,,I-80 W,R,Loomis,Placer,CA,95650,US,US/Pacific,KLHM,4/27/2016 9:55,59,,45,29.91,10,SSE,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2632,2,4/27/2016 10:41,4/27/2016 10:41,4/27/2016 16:41,37.83,-122.29404,37.82636,-122.30074,0.444,At I-80/I-580 - Accident. Right lane blocked.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,4/27/2016 10:37,55,,89,29.97,2,Calm,,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2633,2,4/27/2016 10:39,4/27/2016 10:39,4/27/2016 16:39,37.392938,-121.946985,37.392752,-121.947408,0.027,At De La Cruz Blvd - Accident. Right lane blocked.,,Montague Expy,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,4/27/2016 10:53,60.1,,72,29.94,2.5,SE,5.8,0,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2634,2,4/27/2016 11:41,4/27/2016 11:41,4/27/2016 17:41,37.70511,-122.4708,37.70453,-122.47412,0.186,At John F Foran Fwy - Accident. Right lane blocked.,,John Daly Blvd,R,Daly City,San Mateo,CA,94014,US,US/Pacific,KSFO,4/27/2016 11:56,57,,69,29.96,10,West,27.6,0,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2635,3,4/27/2016 11:37,4/27/2016 11:37,4/27/2016 17:37,37.64015,-122.0904,37.64902,-122.09669,0.703,At CA-92/Jackson St - Accident.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,4/27/2016 11:27,57.9,,87,29.95,10,WSW,4.6,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2636,2,4/27/2016 12:23,4/27/2016 12:23,4/27/2016 18:23,36.57124,-121.91267,36.57371,-121.9127,0.171,At CA-68/Holman Hwy/Exit 399A - Accident.,,Cabrillo Hwy N,R,Carmel,Monterey,CA,93923,US,US/Pacific,KMRY,4/27/2016 12:01,55.9,,93,29.98,5,SSW,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2637,3,4/27/2016 12:51,4/27/2016 12:51,4/27/2016 18:51,37.92223,-122.06138,37.92712,-122.06039,0.342,At Treat Blvd - Accident.,,I-680 N,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,4/27/2016 12:53,61,,64,29.88,10,WNW,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2638,2,4/27/2016 12:53,4/27/2016 12:53,4/27/2016 18:53,38.67344,-121.63376,38.67348,-121.63995,0.334,At Road 22/Old River Rd - Accident.,,I-5 N,R,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,4/27/2016 12:53,66,,48,29.86,10,SW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2639,2,4/27/2016 12:53,4/27/2016 12:53,4/27/2016 18:53,38.474384,-121.408485,38.47438,-121.409009,0.028,Between Elk Grove and Elsie Ave/Mack Rd - Accident.,8078, Elsie Ave,R,Sacramento,Sacramento,CA,95828-4901,US,US/Pacific,KSAC,4/27/2016 12:53,66,,48,29.86,10,SW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2640,2,4/27/2016 12:53,4/27/2016 12:53,4/27/2016 18:53,38.47438,-121.409009,38.474384,-121.408485,0.028,Between Elsie Ave/Mack Rd and Elk Grove - Accident.,8013, Elsie Ave,L,Sacramento,Sacramento,CA,95828-4813,US,US/Pacific,KSAC,4/27/2016 12:53,66,,48,29.86,10,SW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2641,2,4/27/2016 13:08,4/27/2016 13:08,4/27/2016 19:08,38.36325,-121.34791,38.36534,-121.35049,0.201,At Eschinger Rd - Accident.,,CA-99 N,R,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,4/27/2016 12:53,66,,48,29.86,10,SW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2642,2,4/27/2016 13:12,4/27/2016 13:12,4/27/2016 19:12,35.38236,-120.85618,35.4289,-120.88184,3.525,At Old Creek Rd - Accident.,,Cabrillo Hwy N,R,Morro Bay,San Luis Obispo,CA,93442,US,US/Pacific,KSBP,4/27/2016 12:56,68,,52,29.93,10,NW,23,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2643,2,4/27/2016 14:12,4/27/2016 14:12,4/27/2016 20:12,37.95923,-122.3308,37.95408,-122.32891,0.37,At San Pablo Dam Rd - Accident.,,I-80 W,R,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,4/27/2016 13:53,66,,45,29.85,10,SW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2644,2,4/27/2016 14:22,4/27/2016 14:22,4/27/2016 20:22,37.78709,-122.38801,37.78181,-122.38841,0.365,At Bryant St - Accident.,518, The Embarcadero,R,San Francisco,San Francisco,CA,94105-1264,US,US/Pacific,KOAK,4/27/2016 13:53,62.1,,56,29.91,10,West,26.5,,Partly Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
